danceability,key,loudness,acousticness,instrumentalness,liveness,valence,tempo,popular
0.605,5,-7.611,0.817,0.0,0.189,0.359,83.953,1.0
0.473,7,-15.491,0.416,0.889,0.149,0.24,132.603,0.0
0.689,6,-5.646,0.041,0.173,0.113,0.161,140.079,1.0
0.813,11,-7.552,0.189,0.0002,0.426,0.855,118.981,1.0
0.772,9,-5.299,0.0637,0.0,0.0727,0.825,129.814,1.0
0.54,4,-9.771,2.45e-05,0.242,0.0749,0.388,135.013,0.0
0.723,4,-4.498,0.00507,0.0,0.525,0.962,72.473,1.0
0.896,1,-9.966,0.447,0.038,0.0515,0.963,133.174,0.0
0.581,8,-6.544,0.287,1.6e-06,0.0849,0.41,86.991,1.0
0.411,11,-6.062,0.0617,0.127,0.227,0.0669,169.97,1.0
0.596,0,-12.541,0.797,0.000195,0.166,0.867,138.19,0.0
0.55,0,-12.022,0.821,0.0,0.162,0.87,94.95,0.0
0.76,1,-8.38,0.00256,3.52e-05,0.294,0.538,125.052,1.0
0.367,4,-15.345,0.983,0.00144,0.0871,0.147,140.834,0.0
0.563,8,-4.481,0.172,0.000268,0.963,0.789,148.051,1.0
0.743,10,-5.08,0.0767,1.48e-06,0.0691,0.725,129.727,1.0
0.401,11,-14.481,0.995,0.894,0.0857,0.627,80.373,0.0
0.488,2,-14.278,0.0156,0.0565,0.0716,0.577,124.981,0.0
0.586,2,-13.849,0.917,0.00012,0.242,0.455,102.123,0.0
0.473,0,-18.648,0.263,0.176,0.234,0.49,78.776,0.0
0.435,4,-8.374,0.2,0.000719,0.0957,0.806,166.078,1.0
0.657,1,-5.594,0.422,7.42e-06,0.05,0.787,184.153,1.0
0.856,11,-2.304,0.212,0.0,0.116,0.549,100.698,1.0
0.593,5,-4.587,0.0343,0.0,0.0841,0.727,134.814,1.0
0.34,10,-5.226,0.169,0.0,0.1,0.396,96.907,1.0
0.464,4,-14.436,0.99,0.521,0.108,0.754,64.529,0.0
0.783,1,-4.348,0.0393,0.0,0.0523,0.801,129.98,1.0
0.553,1,-2.832,0.198,0.0,0.0659,0.638,172.138,1.0
0.356,1,-5.92,0.413,0.0,0.384,0.851,135.35,0.0
0.61,1,-11.81,0.955,0.0,0.254,0.676,157.822,0.0
0.702,8,-12.023,0.632,0.919,0.0913,0.299,138.004,1.0
0.433,10,-12.006,0.968,0.0059,0.14,0.655,98.155,0.0
0.673,1,-8.433,0.188,0.0,0.122,0.47,153.075,1.0
0.61,4,-5.871,0.00235,0.0,0.269,0.33,120.027,1.0
0.505,10,-22.473,0.86,0.0,0.206,0.768,119.429,0.0
0.494,7,-10.541,0.989,0.00256,0.176,0.417,126.343,0.0
0.406,10,-16.004,0.722,0.036,0.121,0.353,123.192,0.0
0.669,5,-3.988,0.283,0.0,0.332,0.823,116.234,1.0
0.522,7,-5.231,0.00303,0.000147,0.0939,0.369,130.084,1.0
0.444,8,-13.235,0.962,0.00034,0.306,0.416,78.095,0.0
0.797,8,-9.641,0.449,0.0,0.145,0.849,96.957,0.0
0.781,1,-7.349,0.0895,0.0,0.172,0.885,94.011,1.0
0.766,4,-7.218,0.352,4.63e-06,0.0969,0.701,95.995,1.0
0.354,5,-10.758,0.738,0.0,0.0973,0.765,92.413,0.0
0.587,7,-1.976,0.159,0.0,0.261,0.917,129.934,1.0
0.762,0,-13.34,0.00198,0.856,0.111,0.941,130.395,1.0
0.434,9,-8.682,0.372,0.000134,0.284,0.306,143.205,0.0
0.578,2,-6.997,0.845,0.00571,0.0989,0.675,114.37,0.0
0.47,8,-8.087,0.0349,0.0,0.755,0.345,92.99,1.0
0.52,10,-8.979,0.819,0.00219,0.0863,0.418,171.948,0.0
0.607,0,-15.47,0.00829,0.171,0.0974,0.88,114.032,0.0
0.529,9,-14.203,0.842,0.0,0.119,0.707,90.594,0.0
0.867,2,-5.171,0.268,0.0,0.0713,0.645,84.005,1.0
0.482,0,-7.515,0.781,0.0,0.174,0.513,84.75,0.0
0.44,3,-6.871,0.577,0.279,0.158,0.292,122.269,0.0
0.739,11,-6.641,0.0955,0.0,0.21,0.414,148.16,1.0
0.352,8,-10.331,0.206,1.1e-05,0.106,0.432,104.012,0.0
0.67,11,-6.749,0.0551,0.0,0.066,0.685,145.753,1.0
0.547,9,-17.823,0.915,0.00824,0.191,0.487,135.031,0.0
0.489,6,-2.365,0.157,0.0,0.0844,0.498,164.089,1.0
0.795,0,-5.319,0.131,0.0,0.323,0.428,134.119,1.0
0.844,7,-6.704,0.344,8.42e-06,0.245,0.456,124.012,0.0
0.72,10,-16.953,0.856,0.0,0.302,0.836,80.686,0.0
0.801,4,-6.247,0.106,1.12e-05,0.113,0.879,163.82,0.0
0.847,7,-4.431,0.399,1.23e-05,0.0661,0.895,144.28,1.0
0.8,10,-2.053,0.15,0.00337,0.351,0.694,110.054,1.0
0.474,6,-10.231,0.172,3.99e-06,0.0636,0.353,101.495,0.0
0.774,3,-6.146,0.516,0.00131,0.28,0.184,86.01,1.0
0.374,7,-24.214,0.978,0.524,0.114,0.665,127.733,0.0
0.739,1,-7.976,0.112,0.00975,0.0959,0.54,149.993,0.0
0.213,3,-20.328,0.99,0.014,0.319,0.0731,118.698,0.0
0.511,9,-7.135,0.0509,0.145,0.102,0.605,78.138,1.0
0.466,10,-11.858,0.852,0.742,0.142,0.312,87.934,0.0
0.598,7,-8.803,0.538,0.232,0.119,0.928,130.215,0.0
0.931,2,-4.655,0.108,0.000435,0.272,0.3,101.064,1.0
0.794,9,-10.518,0.185,0.0,0.0664,0.646,167.958,0.0
0.351,3,-20.641,0.907,0.000499,0.138,0.421,127.974,0.0
0.317,3,-6.736,0.956,5.2e-05,0.286,0.309,103.138,0.0
0.781,10,-8.152,0.564,6.04e-06,0.0953,0.517,80.017,1.0
0.665,6,-5.495,0.856,0.0,0.287,0.552,85.057,1.0
0.446,11,-4.407,0.491,0.0,0.119,0.208,127.494,1.0
0.588,7,-11.328,0.974,0.0,0.371,0.946,181.756,0.0
0.758,0,-14.074,0.137,7.08e-06,0.429,0.897,125.471,0.0
0.782,6,-4.602,0.154,0.0,0.121,0.579,91.992,1.0
0.547,7,-8.323,0.288,0.0,0.146,0.183,143.922,1.0
0.747,10,-1.921,0.316,0.0,0.0879,0.757,98.005,1.0
0.585,0,-6.704,0.00604,0.0637,0.283,0.664,136.193,1.0
0.316,1,-8.08,0.762,0.764,0.0784,0.176,145.931,0.0
0.35,1,-7.86,0.748,0.0,0.237,0.503,203.561,1.0
0.777,0,-5.692,0.13,0.0,0.119,0.725,113.955,1.0
0.588,4,-22.125,0.995,0.724,0.114,0.506,122.354,0.0
0.805,6,-9.806,0.898,0.883,0.105,0.169,80.006,0.0
0.429,10,-18.935,0.989,0.881,0.127,0.065,79.039,0.0
0.581,9,-7.428,0.772,0.00468,0.129,0.91,105.468,1.0
0.975,2,-12.988,0.00583,0.000252,0.0447,0.821,119.427,0.0
0.566,8,-5.587,0.396,0.00348,0.114,0.417,82.754,1.0
0.492,2,-11.241,0.88,1.91e-06,0.365,0.371,101.707,0.0
0.635,1,-18.056,0.869,7.09e-05,0.506,0.673,126.542,0.0
0.551,1,-5.994,0.0361,0.0,0.0731,0.808,124.782,1.0
0.635,9,-13.535,0.51,2.8e-06,0.301,0.757,103.033,0.0
0.35,7,-6.867,0.00767,0.0,0.0956,0.348,72.257,0.0
0.68,0,-3.22,0.572,3.08e-05,0.412,0.785,145.966,1.0
0.54,1,-3.577,0.0142,0.0,0.0756,0.692,75.033,1.0
0.707,6,-7.403,0.557,0.0,0.104,0.367,109.081,1.0
0.657,5,-8.509,0.107,0.0,0.0883,0.406,110.027,1.0
0.47,9,-9.203,0.396,0.0,0.156,0.344,139.845,0.0
0.716,11,-4.664,0.0213,2.57e-06,0.535,0.099,109.991,1.0
0.852,6,-4.067,0.0438,0.0,0.0914,0.682,110.696,1.0
0.718,2,-5.264,0.634,0.0,0.107,0.842,104.292,1.0
0.857,1,-7.272,0.419,1.36e-06,0.108,0.565,101.913,1.0
0.895,5,-7.813,0.0209,0.00315,0.199,0.678,125.989,1.0
0.556,0,-13.987,0.298,0.0631,0.0681,0.371,91.957,0.0
0.838,4,-10.8,0.191,0.000308,0.475,0.895,95.393,1.0
0.616,7,-9.996,0.981,0.000363,0.187,0.83,130.878,0.0
0.781,11,-5.579,0.141,0.00243,0.093,0.968,130.008,1.0
0.644,2,-6.678,0.0545,0.0,0.228,0.781,117.568,1.0
0.352,2,-10.319,0.69,0.0,0.148,0.173,112.811,0.0
0.57,8,-8.057,0.544,0.000154,0.137,0.368,121.958,0.0
0.501,4,-9.018,0.858,0.0,0.275,0.518,82.078,0.0
0.573,2,-5.02,0.17,0.0,0.11,0.198,168.441,1.0
0.709,0,-4.192,0.295,1.08e-06,0.292,0.904,93.988,1.0
0.708,1,-20.822,0.659,0.0,0.243,0.743,84.212,0.0
0.72,11,-5.764,0.301,0.0,0.357,0.674,131.006,1.0
0.608,7,-6.792,0.101,0.0013,0.695,0.0537,107.036,1.0
0.671,4,-5.961,0.047,6.86e-05,0.213,0.662,114.906,0.0
0.494,8,-6.847,0.566,0.0,0.129,0.132,133.748,1.0
0.37,11,-7.312,0.0337,0.0,0.313,0.163,129.923,0.0
0.431,8,-9.981,0.828,0.0,0.104,0.165,95.256,0.0
0.711,10,-4.488,0.504,0.0,0.139,0.829,138.104,1.0
0.451,0,-15.275,0.931,0.0106,0.162,0.885,104.906,0.0
0.728,1,-8.053,0.621,0.0,0.179,0.352,100.017,1.0
0.428,7,-12.714,0.729,5.54e-05,0.104,0.426,99.22,0.0
0.573,9,-2.408,0.229,0.0,0.183,0.775,110.64,1.0
0.728,8,-8.296,0.241,8.91e-06,0.145,0.394,92.583,0.0
0.429,5,-6.642,0.209,2.67e-06,0.144,0.594,149.896,0.0
0.512,2,-23.356,0.88,0.000849,0.149,0.0873,170.668,0.0
0.342,6,-9.045,0.00183,0.00102,0.437,0.679,98.337,0.0
0.655,0,-7.676,0.476,0.0,0.0944,0.656,104.061,1.0
0.339,0,-5.121,0.0113,0.0,0.337,0.359,173.993,1.0
0.769,1,-4.229,0.12,0.0,0.338,0.548,149.949,1.0
0.71,5,-6.648,0.00908,0.0,0.162,0.809,160.011,1.0
0.669,8,-8.047,0.677,0.0,0.0842,0.575,119.805,0.0
0.603,11,-3.626,0.0481,0.0,0.342,0.418,130.035,1.0
0.591,0,-8.299,0.56,4.31e-06,0.084,0.708,86.098,0.0
0.827,6,-13.365,0.639,8.2e-06,0.391,0.801,91.552,1.0
0.42,4,-19.877,0.993,0.903,0.14,0.582,79.654,0.0
0.33,0,-12.798,0.677,0.0,0.164,0.485,109.864,1.0
0.847,0,-8.909,0.121,0.0,0.104,0.645,96.589,0.0
0.602,8,-12.501,0.43,0.0,0.709,0.346,94.255,0.0
0.662,7,-9.573,0.132,4.65e-05,0.113,0.366,107.058,1.0
0.828,3,-16.713,0.995,0.764,0.207,0.596,117.776,0.0
0.206,8,-12.068,0.581,8.88e-06,0.128,0.199,81.475,0.0
0.339,11,-2.159,0.000203,0.0,0.0483,0.458,148.993,1.0
0.485,2,-8.516,0.597,0.0,0.117,0.221,91.489,1.0
0.392,7,-22.574,0.901,0.556,0.0926,0.212,84.091,0.0
0.748,4,-8.131,0.266,0.0,0.241,0.627,100.001,1.0
0.566,10,-7.551,0.18,0.0133,0.136,0.969,75.008,1.0
0.457,9,-11.475,0.805,0.884,0.126,0.126,117.053,1.0
0.505,2,-14.105,0.719,0.0,0.0809,0.692,106.995,0.0
0.465,7,-11.857,0.524,0.000114,0.2,0.336,130.963,0.0
0.793,9,-16.269,0.248,0.0,0.0873,0.517,109.16,0.0
0.762,1,-3.661,0.2,7.04e-05,0.254,0.81,93.992,1.0
0.677,1,-6.403,0.00165,0.662,0.412,0.0386,128.005,1.0
0.68,2,-13.859,0.329,1.54e-06,0.084,0.714,115.097,0.0
0.791,3,-11.592,0.899,0.858,0.0618,0.944,111.377,0.0
0.928,6,-10.505,0.42,4.68e-05,0.146,0.733,111.791,1.0
0.65,10,-8.722,0.0196,0.0,0.0974,0.885,97.052,1.0
0.418,0,-4.824,2.33e-06,0.766,0.289,0.549,104.986,1.0
0.508,6,-8.291,0.238,0.216,0.138,0.154,81.049,0.0
0.753,2,-5.414,0.541,0.0,0.343,0.858,96.547,1.0
0.593,7,-6.405,0.478,0.0,0.0879,0.413,150.048,1.0
0.698,7,-8.735,0.808,0.0962,0.151,0.114,94.969,1.0
0.521,2,-5.238,0.0892,0.0,0.0876,0.518,127.087,1.0
0.902,7,-7.945,0.19,2.15e-06,0.094,0.646,103.984,1.0
0.539,6,-4.566,0.14,0.0,0.339,0.683,135.76,1.0
0.703,9,-7.043,0.125,2.11e-05,0.112,0.661,100.948,0.0
0.786,7,-8.023,0.0154,0.125,0.21,0.413,123.882,1.0
0.617,6,-20.338,0.512,0.0,0.579,0.768,74.197,0.0
0.502,0,-10.107,0.857,2.33e-06,0.19,0.833,113.166,0.0
0.834,10,-4.026,0.376,0.0,0.0623,0.96,93.019,1.0
0.279,4,-11.687,0.411,0.0,0.06,0.228,182.992,0.0
0.719,5,-4.148,0.414,5.19e-06,0.147,0.765,87.579,1.0
0.702,6,-7.968,0.0305,0.000134,0.165,0.646,115.185,1.0
0.868,1,-6.881,0.685,0.0,0.108,0.837,128.009,1.0
0.497,11,-11.358,0.404,0.000486,0.148,0.368,99.506,0.0
0.753,5,-12.476,0.254,0.653,0.228,0.958,124.702,1.0
0.69,8,-7.736,0.243,0.0,0.0648,0.884,102.107,1.0
0.702,11,-3.743,0.0443,0.0,0.0839,0.817,137.98,1.0
0.317,0,-5.331,0.242,0.0,0.145,0.322,84.253,1.0
0.709,7,-8.763,0.144,0.0,0.104,0.251,102.957,0.0
0.657,8,-12.702,0.872,0.0,0.425,0.741,97.917,0.0
0.728,5,-5.383,0.393,0.0,0.119,0.231,96.948,1.0
0.146,5,-23.689,0.872,0.364,0.103,0.0376,95.621,0.0
0.649,7,-3.677,0.000841,0.000351,0.122,0.412,121.841,1.0
0.731,4,-17.97,0.572,0.0,0.278,0.592,92.381,0.0
0.706,7,-7.826,0.411,0.0,0.0523,0.267,90.13,0.0
0.626,0,-6.253,0.0221,3.01e-06,0.0694,0.98,150.068,1.0
0.344,10,-5.997,0.000229,0.000965,0.316,0.251,180.059,1.0
0.748,11,-13.702,0.307,8.43e-05,0.114,0.542,121.431,0.0
0.5,7,-10.453,0.569,0.0,0.326,0.557,114.199,0.0
0.802,9,-5.795,0.0153,0.407,0.217,0.0386,139.989,1.0
0.323,4,-12.533,0.565,1.13e-05,0.164,0.18,84.272,0.0
0.46,2,-3.841,0.126,0.0,0.147,0.706,163.881,1.0
0.496,9,-14.679,0.671,0.00171,0.0534,0.433,111.939,0.0
0.581,11,-7.207,0.354,0.0,0.188,0.288,140.032,0.0
0.556,2,-9.408,0.719,0.0,0.23,0.677,119.867,0.0
0.446,9,-16.938,0.703,0.000543,0.158,0.299,113.509,0.0
0.646,1,-12.27,0.205,0.0,0.194,0.638,119.976,1.0
0.767,11,-4.915,0.0703,0.748,0.0493,0.956,95.079,0.0
0.666,2,-5.866,0.553,4e-06,0.119,0.646,111.152,0.0
0.709,6,-12.405,0.0631,0.00186,0.138,0.746,127.9,1.0
0.607,11,-7.754,0.0541,6.8e-05,0.269,0.768,126.988,1.0
0.759,8,-6.052,0.136,0.0,0.159,0.854,128.026,1.0
0.687,2,-5.813,0.0978,3.84e-05,0.301,0.333,157.291,1.0
0.513,11,-6.735,0.269,0.0,0.147,0.682,93.513,1.0
0.465,5,-11.819,0.394,0.00156,0.204,0.881,86.6,1.0
0.64,4,-4.129,0.00676,4.95e-05,0.0585,0.95,159.992,1.0
0.863,5,-8.546,0.0394,0.000292,0.125,0.764,122.938,1.0
0.802,4,-11.601,0.0238,0.00532,0.171,0.764,110.994,1.0
0.612,10,-13.559,0.979,4.32e-06,0.355,0.535,130.843,0.0
0.514,1,-15.733,0.866,0.0,0.104,0.434,86.283,0.0
0.702,9,-9.677,0.0312,0.00837,0.0809,0.973,141.694,1.0
0.825,4,-6.607,0.0731,0.0225,0.0612,0.866,97.389,1.0
0.684,2,-12.145,0.814,0.459,0.151,0.664,168.852,1.0
0.689,7,-11.882,0.787,0.0,0.553,0.901,163.419,0.0
0.819,2,-5.375,0.258,0.0,0.686,0.496,116.984,1.0
0.505,4,-7.065,0.967,0.106,0.253,0.594,111.306,0.0
0.773,0,-16.021,0.897,0.168,0.0953,0.351,92.979,0.0
0.659,3,-10.413,0.995,0.579,0.13,0.87,96.452,0.0
0.644,2,-9.227,0.492,0.0,0.321,0.532,124.976,1.0
0.566,6,-9.597,0.648,0.0,0.165,0.773,79.171,0.0
0.587,10,-13.882,0.829,0.0,0.75,0.55,43.17,0.0
0.573,10,-10.398,0.423,0.89,0.0888,0.866,81.451,0.0
0.503,5,-23.841,0.726,0.834,0.642,0.373,137.835,0.0
0.599,5,-4.412,0.395,0.0,0.105,0.565,88.544,1.0
0.653,5,-2.634,0.00561,0.915,0.439,0.326,126.093,1.0
0.477,5,-6.734,6.14e-05,0.0271,0.333,0.563,79.948,1.0
0.591,4,-11.059,0.954,2.4e-06,0.221,0.366,149.422,0.0
0.659,0,-5.44,0.1,0.0,0.379,0.833,176.054,1.0
0.514,11,-9.704,0.124,0.0,0.109,0.108,101.66,0.0
0.623,11,-4.054,0.0137,0.00055,0.113,0.121,173.967,1.0
0.494,5,-9.781,0.000897,0.0384,0.32,0.481,94.154,1.0
0.703,5,-15.819,0.961,0.0,0.14,0.92,80.894,0.0
0.595,4,-14.675,0.905,1.43e-06,0.223,0.381,75.634,0.0
0.225,9,-10.259,0.986,0.841,0.179,0.314,171.895,0.0
0.606,0,-6.04,0.0256,1.56e-05,0.117,0.322,121.04,1.0
0.68,11,-4.345,0.00563,0.000756,0.379,0.877,144.998,1.0
0.476,10,-18.491,0.969,0.000238,0.134,0.512,132.249,0.0
0.74,1,-6.233,0.0183,0.0,0.0558,0.698,139.918,1.0
0.374,0,-9.441,0.259,0.0,0.185,0.391,113.767,0.0
0.571,8,-7.671,0.462,0.0,0.0448,0.58,115.996,1.0
0.215,0,-18.116,0.937,0.744,0.0849,0.0674,101.025,0.0
0.662,6,-4.644,0.393,2.62e-05,0.0869,0.813,78.619,1.0
0.577,6,-8.735,0.109,2.78e-06,0.0788,0.843,81.032,1.0
0.885,7,-5.892,0.0976,5.35e-06,0.0862,0.834,127.342,1.0
0.535,9,-12.07,0.599,6.84e-05,0.273,0.325,145.706,0.0
0.673,0,-10.126,0.688,0.0,0.354,0.545,83.763,0.0
0.645,3,-6.649,0.0519,0.000106,0.119,0.715,146.942,1.0
0.738,2,-8.118,0.35,0.0,0.179,0.797,91.404,0.0
0.513,7,-5.517,0.275,0.000947,0.182,0.591,119.638,1.0
0.217,1,-27.515,0.0202,0.724,0.337,0.0265,91.211,1.0
0.654,8,-12.662,0.702,0.714,0.114,0.697,81.544,0.0
0.742,3,-8.742,0.566,0.0,0.102,0.719,121.592,0.0
0.249,1,-17.502,0.878,0.665,0.455,0.0872,88.011,0.0
0.563,2,-3.481,0.131,0.000587,0.368,0.541,109.986,1.0
0.55,3,-4.822,0.144,0.0,0.24,0.285,130.672,1.0
0.335,5,-8.196,0.804,0.0,0.214,0.272,82.231,0.0
0.393,4,-6.02,0.444,1.26e-06,0.102,0.106,79.872,0.0
0.792,0,-8.652,0.386,0.00052,0.111,0.984,130.552,0.0
0.716,1,-15.715,0.328,0.918,0.1,0.783,121.762,1.0
0.352,3,-6.608,0.615,0.00105,0.687,0.314,91.447,0.0
0.432,7,-4.662,0.215,0.0,0.15,0.294,156.216,1.0
0.898,2,-10.854,0.516,1.3e-06,0.45,0.954,119.375,0.0
0.365,1,-18.841,0.925,0.0,0.122,0.228,178.611,0.0
0.416,0,-4.218,0.477,0.0,0.168,0.175,110.378,1.0
0.675,6,-7.148,0.648,0.0,0.102,0.56,131.932,1.0
0.393,11,-13.309,0.99,0.258,0.185,0.758,166.948,0.0
0.541,10,-6.179,0.215,1.94e-06,0.245,0.904,92.512,0.0
0.523,4,-7.552,0.466,0.00359,0.113,0.359,128.968,1.0
0.553,1,-5.295,0.202,0.0,0.125,0.186,133.989,0.0
0.598,4,-3.437,0.0133,0.777,0.069,0.042,127.977,1.0
0.817,10,-4.838,0.232,0.0155,0.346,0.736,90.079,1.0
0.575,7,-16.916,0.781,0.0,0.086,0.677,84.338,0.0
0.642,10,-16.985,0.801,3.48e-06,0.35,0.24,110.718,0.0
0.683,8,-12.207,0.823,0.0,0.158,0.761,126.792,0.0
0.535,3,-14.058,0.834,0.0,0.218,0.643,123.557,0.0
0.946,7,-6.233,0.113,0.173,0.544,0.449,119.968,1.0
0.659,2,-6.322,0.0288,3.89e-05,0.266,0.366,93.613,1.0
0.389,0,-25.162,0.986,0.952,0.0939,0.0819,69.193,0.0
0.556,2,-9.118,0.584,0.802,0.313,0.666,93.784,0.0
0.453,0,-13.494,0.912,0.0104,0.319,0.199,115.94,0.0
0.356,3,-19.041,0.623,0.0,0.21,0.236,136.025,0.0
0.383,5,-8.219,0.755,4.15e-06,0.119,0.247,188.109,1.0
0.585,5,-3.332,0.12,0.0,0.127,0.251,166.051,1.0
0.767,0,-9.89,0.22,0.00405,0.2,0.98,110.573,1.0
0.595,11,-11.582,0.3,3.15e-05,0.197,0.826,124.569,1.0
0.491,8,-6.487,0.291,0.0,0.0944,0.348,75.345,0.0
0.548,7,-3.294,0.199,0.0,0.305,0.467,190.029,1.0
0.739,2,-11.254,0.674,0.0295,0.113,0.598,101.148,0.0
0.747,1,-8.956,0.202,3.39e-05,0.0698,0.904,118.698,1.0
0.349,4,-4.679,0.294,0.0,0.299,0.165,59.098,1.0
0.43,4,-13.574,0.0641,0.000136,0.137,0.384,132.752,0.0
0.691,2,-5.205,0.0871,0.0,0.0977,0.159,143.964,1.0
0.903,8,-5.101,0.271,0.0,0.0699,0.798,127.813,1.0
0.604,11,-5.385,0.0183,1.66e-05,0.0313,0.636,179.34,1.0
0.64,0,-15.533,0.83,0.0,0.238,0.62,85.181,0.0
0.354,9,-20.353,0.946,0.0393,0.135,0.105,126.371,0.0
0.5,6,-6.628,0.213,0.0,0.0899,0.404,156.013,0.0
0.471,7,-9.908,0.882,0.147,0.198,0.521,91.792,0.0
0.71,7,-4.845,0.0728,0.0,0.0744,0.845,145.102,1.0
0.58,9,-7.878,0.123,0.0,0.13,0.541,123.583,0.0
0.286,0,-12.328,0.566,0.0,0.111,0.428,69.005,0.0
0.351,0,-11.551,0.168,0.428,0.0877,0.72,180.198,0.0
0.575,7,-7.275,0.0916,0.00211,0.0562,0.843,117.399,1.0
0.521,10,-10.748,0.968,2.45e-05,0.113,0.561,56.216,0.0
0.848,2,-7.776,0.352,0.0364,0.0856,0.62,115.009,1.0
0.597,2,-6.316,0.00925,8.64e-05,0.147,0.193,170.069,1.0
0.632,2,-17.321,0.823,0.00219,0.105,0.296,114.783,0.0
0.565,0,-7.099,0.557,0.0,0.188,0.702,101.818,0.0
0.602,0,-5.113,0.0938,0.00474,0.348,0.845,91.296,1.0
0.428,8,-2.382,0.0281,0.0,0.58,0.686,198.076,1.0
0.563,7,-13.84,0.838,3.64e-05,0.104,0.526,128.503,0.0
0.74,5,-4.969,0.596,0.388,0.161,0.962,152.837,1.0
0.753,7,-3.434,0.339,0.0,0.11,0.339,138.005,1.0
0.578,0,-10.912,0.406,0.0,0.308,0.945,143.606,0.0
0.835,2,-6.059,0.081,3.2e-05,0.0976,0.473,139.991,1.0
0.795,9,-4.431,0.0509,0.0,0.17,0.669,97.999,1.0
0.667,7,-12.128,0.54,6.5e-06,0.0958,0.61,103.306,0.0
0.665,4,-4.331,0.013,0.0,0.14,0.263,129.934,1.0
0.424,0,-7.79,0.000126,0.314,0.209,0.756,130.583,1.0
0.47,0,-4.902,0.034,1.31e-06,0.0726,0.327,88.519,1.0
0.715,1,-14.032,0.889,0.0,0.0767,0.763,105.986,0.0
0.799,9,-15.64,4.29e-05,0.00793,0.0677,0.836,129.189,0.0
0.659,6,-12.626,0.433,0.000761,0.132,0.871,135.322,0.0
0.65,11,-24.342,0.887,0.0,0.825,0.353,123.267,0.0
0.526,4,-27.363,0.471,0.622,0.0633,0.35,85.066,0.0
0.26,3,-19.384,0.0959,2.84e-06,0.114,0.0725,104.955,0.0
0.533,5,-13.827,0.373,0.0,0.106,0.451,101.068,0.0
0.455,1,-23.572,0.749,0.0,0.651,0.0582,170.284,0.0
0.519,0,-8.814,0.868,0.0,0.0454,0.961,156.899,0.0
0.66,7,-10.418,0.589,8.62e-06,0.101,0.808,97.926,0.0
0.611,9,-8.608,0.936,2.4e-06,0.138,0.872,117.411,0.0
0.807,6,-7.506,0.399,0.000398,0.13,0.411,118.985,1.0
0.392,0,-11.074,0.206,1.77e-06,0.111,0.42,133.606,0.0
0.545,10,-3.529,0.368,0.0,0.111,0.574,181.733,1.0
0.6,6,-4.928,0.109,0.0,0.167,0.463,149.881,1.0
0.651,11,-4.942,0.152,0.0,0.11,0.599,126.051,1.0
0.849,9,-4.546,0.237,1.67e-05,0.0652,0.97,121.932,1.0
0.697,9,-8.946,0.821,0.000452,0.134,0.547,99.988,1.0
0.294,1,-3.308,0.503,0.0,0.961,0.438,79.784,1.0
0.859,10,-8.344,0.154,0.0297,0.0693,0.931,119.518,1.0
0.8,1,-7.002,0.00373,0.000507,0.0445,0.292,119.965,1.0
0.545,9,-5.415,0.138,0.0,0.126,0.301,79.018,1.0
0.583,3,-10.769,0.736,0.0191,0.123,0.528,75.471,0.0
0.285,5,-13.753,0.833,1.29e-06,0.0884,0.174,74.638,0.0
0.515,7,-11.318,0.00929,2.97e-05,0.188,0.326,94.873,0.0
0.549,9,-6.037,0.11,4.43e-05,0.311,0.734,159.888,1.0
0.435,7,-5.949,0.699,0.0,0.125,0.524,77.17,1.0
0.813,10,-9.105,0.0906,1.23e-06,0.0629,0.782,103.953,1.0
0.515,5,-10.995,0.691,0.09,0.0907,0.444,78.352,1.0
0.79,6,-5.933,0.546,2.87e-05,0.086,0.675,94.017,0.0
0.736,8,-4.503,0.0795,1.89e-05,0.332,0.22,109.958,1.0
0.673,1,-9.74,0.382,0.0,0.157,0.509,139.948,1.0
0.457,6,-5.792,0.0296,0.0,0.142,0.312,93.987,1.0
0.574,1,-8.413,0.819,0.0,0.166,0.828,93.356,0.0
0.35,7,-13.14,0.712,0.0,0.307,0.207,169.901,1.0
0.652,11,-7.519,0.263,0.00101,0.233,0.482,95.986,1.0
0.654,0,-5.875,0.647,7.81e-06,0.4,0.7,132.923,1.0
0.515,7,-9.935,0.0097,0.000133,0.129,0.104,91.844,1.0
0.715,4,-10.498,0.664,1.76e-06,0.277,0.684,118.091,1.0
0.859,2,-4.007,0.065,0.0,0.3,0.766,103.201,1.0
0.572,4,-4.865,0.00165,0.000195,0.163,0.53,118.974,1.0
0.313,2,-7.718,0.762,1.68e-05,0.267,0.173,97.259,0.0
0.788,6,-5.987,0.125,0.000231,0.0679,0.928,118.058,1.0
0.67,5,-8.837,0.667,0.0,0.195,0.903,96.766,0.0
0.216,2,-17.805,0.285,0.992,0.391,0.0166,103.244,1.0
0.604,7,-7.006,0.107,0.000169,0.187,0.482,110.026,0.0
0.623,8,-9.651,0.121,2.77e-05,0.101,0.346,167.874,1.0
0.912,4,-7.173,0.745,0.000103,0.093,0.694,120.018,1.0
0.32,11,-5.49,0.34,0.0,0.112,0.111,131.585,1.0
0.367,11,-7.987,0.103,0.0,0.0912,0.328,175.877,1.0
0.574,2,-7.338,0.133,0.0,0.133,0.175,117.886,1.0
0.871,5,-9.796,0.593,2.17e-05,0.106,0.227,139.996,1.0
0.496,3,-8.816,0.836,8.55e-05,0.0803,0.468,147.462,0.0
